Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE,Parameters
ZTRD,7 A D E,15176008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,7 A E C,15212010,24.03,15.06,4.39,2.53,0,0,12.69,22.9,9.06,7.21,0,0,AR,9.53,347.46,[]
ZTRD,7 A E E,15212018,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.3,nan,[]
ZTRD,7 A E F,15213004,0,0.25,3.74,0.21,0,0.19,0,0,0.36,0,0.2,0.77,AR,1.21,nan,[]
ZTRD,7 A X C,15400012,0.27,0.08,0.49,0.89,0.1,1.0,0.29,0,0,0.02,0.02,0.05,AR,0.4,nan,[]
ZTRD,7 A X E,15906013,2.91,0.71,10.33,0.66,4.97,2.0,0.61,0,0,0.37,1.27,0,AR,3.82,inf,[]
ZTRD,7 S W E,20001590,0.68,0.66,0.64,0.64,0.64,0.64,0.64,0.64,0.64,25.64,0.64,0.64,AR,7.22,nan,[]
ZTRD,7 X X E,20005133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 C C J,20005984,0,0,0,0,0,0.04,0,0,0,0,0,0,AR,0.76,nan,[]
ZTRD,8 X A G,20720592,0.65,0.63,0.62,0.57,0.56,0.55,2.33,0.44,0.44,0.43,0.17,8.18,AR,3.15,nan,[]
ZTRD,8 X B G,20721370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 X X G,20722415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 X Y G,20722470,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 X Z G,20722540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,9 D A B,20723648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,9 D A C,20723738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,9 D A E,20724169,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 D Z C,20724272,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,B E 03,20724754,0,0,0.33,0,0,0,0,0,0,0,0,0,AR,4.87,nan,[]
ZTRD,G A A A,20724780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,G A J E,20725010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,G B A A,20725030,9.89,0,19.67,0,0.07,0,0.3,0,0.98,0,0,0,AR,9.09,nan,[]
ZTRD,G B A E,20725040,6.58,5.65,6.14,4.14,1.82,5.66,0,10.62,3.89,0,0,2.48,AR,7.32,nan,[]
ZTRD,3 B C E,20725050,0.69,0,1.69,15.42,5.29,0,-0.0,20.77,0,0,0,0,AR,8.02,nan,[]
ZTRD,3 B E E,20725060,0.31,0,0,0,0,0,0,0,0,0,0,0,AR,0.22,nan,[]
ZTRD,3 B I F,20725070,3.8,0,0,0,0,0,-0.0,0,0.28,0,0,0,AR,1.18,nan,[]
ZTRD,3 B J C,20725372,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 B J E,20725587,0,0,0.57,0,0,0,0.64,0,0,0,0,8.88,AR,4.91,nan,[]
ZTRD,3 B M C,20725588,0,0,0,0.32,0,0,0,0,0,0,0,0,AR,1.25,nan,[]
ZTRD,3 B X C,20725589,0,0,0,7.07,2.26,2.48,2.67,2.37,3.79,4.93,2.37,2.65,AR,6.83,nan,[]
ZTRD,3 B X G,20725590,4.73,0.63,6.92,0,0,0,0,1.0,1.58,0,0,0.81,AR,6.92,nan,[]
ZTRD,3 C A E,20725591,0,0.11,17.89,0,0.2,0.26,0,2.92,3.02,7.66,0,0,AR,6.45,nan,[]
ZTRD,3 B C E,20725592,0,7.5,4.22,0,0,0,0,13.91,11.35,0,16.06,0,AR,12.2,nan,[]
ZTRD,3 B E E,20725593,0,21.92,18.85,33.78,11.86,0,3.21,0.76,0,0,0,19.36,AR,17.58,nan,[]
ZTRD,3 B I F,20725676,4.14,0,1.84,0,6.01,0.19,1.91,0,11.11,0,5.34,0,AR,1.65,inf,[]
ZTRD,3 B J C,20725682,0.52,0.07,0,0.27,0,0.22,0,0,0.42,0.82,0,1.28,AR,0.44,nan,[]
ZTRD,3 B J E,20725877,5.13,5.37,0,1.92,11.65,4.64,3.55,7.7,0,0,1.94,0,AR,4.58,nan,[]
ZTRD,3 B M C,20725906,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 B X C,20725908,21.3,0,20.03,30.09,21.71,3.42,0,8.78,0,0.31,1.91,11.21,AR,14.24,nan,[]
ZTRD,3 B X G,20726015,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.27,nan,[]
ZTRD,3 C A E,20726185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 C F E,20726191,0,1.09,0,0.69,1.97,0.09,0,1.14,0,1.34,0,3.48,AR,0.81,nan,[]
ZTRD,3 C F F,20726197,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 C G E,20726692,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 C G F,20726697,0,0,0,0,0.04,0.03,0.06,0,0,0,0,0,AR,0.58,nan,[]
ZTRD,4 A A A,20726699,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A B E,20727262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A C E,20727263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A D A,20727517,0,0,0,7.23,0,0,0,0,0,0,0,0,AR,3.07,nan,[]
ZTRD,4 A E E,20727723,0,0,0,0.64,0,0,0,0,0,0,0,0,AR,2.35,nan,[]
ZTRD,4 A H E,20727729,0,0,0,0.14,0,0,0,0,0,0,0,0,AR,0.3,nan,[]
ZTRD,4 A I E,20727789,6.4,19.19,0,40.12,0,2.97,13.36,0,0,1.5,7.51,0.63,AR,23.9,nan,[]
ZTRD,4 A L A,20727882,14.3,0.46,0.42,0.42,0.37,0.34,0.33,0.32,0.35,0.37,0.37,0.37,AR,4.06,inf,[]
ZTRD,4 A L F,20727905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A X E,20727906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A X F,20727925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,4 B A E,20727926,-0.0,0,1.43,0.0,0.04,2.07,0,0.24,2.03,0.04,0,0.96,AR,0.89,nan,[]
ZTRD,4 B B B,20727958,0,0,0.12,0.9,-0.0,0,0,0,0,0.02,0,0,AR,0.41,inf,[]
ZTRD,4 B B E,20728027,1.06,0,0,0,0,0.07,-0.0,0.05,0,0,0,0,AR,1.59,nan,[]
ZTRD,4 B D E,20728051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 C X C,20728132,0,7.55,0,0,0,0,0,0,0,0,0,0,AR,2.31,nan,[]
ZTRD,4 S Y G,20728441,0.91,0,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,4 Y Y C,20728653,0.0,-0.0,0.0,-0.0,0.0,0.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,AR,0.58,nan,[]
ZTRD,5 A A E,20728661,2.42,0.7,6.69,2.53,2.48,0.1,0.87,5.02,3.22,2.36,4.05,0.33,AR,2.42,nan,[]
ZTRD,5 A C C,20728662,10.01,8.71,18.57,13.37,8.84,9.44,10.72,21.07,25.54,13.63,17.34,7.45,AR,6.48,43.68,[]
ZTRD,5 A C E,20728663,1.42,2.47,0,0,0.3,0,3.44,0.52,0,1.3,0.58,0.58,AR,1.34,nan,[]
ZTRD,5 A G C,20728664,0,0,0.1,0,6.12,18.27,0,0,0,0,28.85,39.85,AR,8.82,nan,[]
ZTRD,5 A G E,20728734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A I B,20728765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,5 A I C,20729370,7.5,11.36,15.49,19.0,4.28,14.47,0,22.87,19.74,14.05,22.98,6.87,AR,11.71,122.19,[]
ZTRD,5 A I E,20729556,0,0,0,0,0,0,0,0,0,0.36,0,0,AR,0.58,nan,[]
ZTRD,5 A I F,20729630,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,5 A J B,20729886,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A J C,20730128,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A J E,20730129,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.6,nan,[]
ZTRD,5 A J F,20730130,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,2.03,0.03,AR,0.58,nan,[]
ZTRD,5 A K C,20730131,0,0,0.67,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,5 A K E,20730132,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A K F,20730133,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,AR,0.03,inf,[]
ZTRD,5 A L E,20730134,0.0,8.76,0,4.91,4.32,0,0.84,1.64,0,0,0.38,0.04,AR,3.15,nan,[]
ZTRD,5 A M C,20730135,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A M E,20730136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.69,nan,[]
ZTRD,5 A P B,20730141,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A P C,20730353,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A P E,20731008,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 A P F,20731069,0,2.98,0,0,0,0,0,0,0,0,0,0,AR,0.89,nan,[]
ZTRD,5 A X C,20731266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 A X E,20731305,19.67,0,6.06,16.76,57.26,2.69,3.72,1.68,1.22,1.06,3.1,11.77,AR,45.59,inf,[]
ZTRD,5 A X F,20734801,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,4.1,0.1,0.1,0.1,AR,1.15,nan,[]
ZTRD,5 A Y E,20734803,0.44,1.15,0,12.84,5.11,10.19,8.09,9.2,5.67,8.27,4.39,3.05,AR,9.13,nan,[]
ZTRD,5 B A E,20734804,15.51,1.03,0,16.83,19.15,27.06,10.72,26.28,0,13.6,8.88,13.28,AR,13.88,nan,[]
ZTRD,5 B A F,20734805,12.88,8.8,0,12.44,0.59,5.75,2.58,8.09,3.34,2.95,7.38,6.98,AR,9.94,inf,[]
ZTRD,5 B B C,20734806,0,41.39,0,17.76,0,0,4.45,0,0,0.42,0,12.11,AR,19.15,nan,[]
ZTRD,5 B B E,20734807,19.28,1.73,8.12,13.36,9.96,20.07,5.65,3.55,29.64,3.01,1.38,10.96,AR,9.22,inf,[]
ZTRD,5 B B F,20734808,0,6.51,6.92,5.2,9.62,12.44,4.4,1.3,0.2,5.43,6.2,3.0,AR,5.95,nan,[]
ZTRD,5 B C C,20734809,2.15,0.38,0,0,0,0.23,0,0.65,0,0,0.63,0.08,AR,1.13,nan,[]
ZTRD,5 B C E,20734812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 B C F,20734813,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 B D B,20734814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 B D E,20734815,0,0,0,4.68,0,0,0,0,0,0,0,0,AR,6.22,nan,[]
ZTRD,5 B D F,20734816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 B E C,20734817,0,0,0,0,0,0,0,0,0,0,0,0,AR,3.85,inf,[]
ZTRD,5 B E E,20735406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.6,inf,[]
ZTRD,5 B X C,20735408,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,5 B X E,20735414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 B X F,20735415,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 B Y C,20735416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 C A A,20736329,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 C A E,20736623,2.48,1.11,0,0.88,1.06,0.19,0.3,0.69,2.41,5.23,0.43,0.43,AR,1.55,nan,[]
ZTRD,5 D A C,20736656,4.65,0,0,6.98,9.3,1.3,3.35,3.11,0.23,0,7.86,0,AR,5.76,nan,[]
ZTRD,5 D A E,20736658,0,0,0.05,0,0.53,0.01,0.04,1.94,0.04,0,0,0.03,AR,0.63,nan,[]
ZTRD,5 D A F,20736759,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 D B E,20737303,0,0.23,1.69,0,0.02,0,3.76,0,0.38,9.18,0.42,0.29,AR,2.94,nan,[]
ZTRD,5 D B F,20737494,0,0,0.01,0,0.05,0,0,0,1.02,0,0.0,0,AR,0.41,nan,[]
ZTRD,5 D C C,20737945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,1.22,inf,[]
ZTRD,5 D C E,20738439,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 D D E,20738719,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,5 D D F,20738723,0,0,1.71,0,0,0,5.71,8.26,3.14,4.73,2.44,2.07,AR,3.7,nan,[]
ZTRD,5 D X C,20738725,0,2.74,6.23,24.6,2.07,0,0,0.79,8.75,5.3,13.5,2.02,AR,10.23,nan,[]
ZTRD,5 D X E,20738819,0.07,1.13,0,0.33,0.09,0.32,0,2.06,0.02,0.2,0,2.03,AR,0.9,nan,[]
ZTRD,5 D X F,20739032,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,5 X X C,20739046,0.06,0.06,0.06,0.05,0.05,0.05,2.05,0.05,0.05,0.05,0.05,0.05,AR,0.58,nan,[]
ZTRD,5 X X E,20739173,1.05,0.11,0,0,0.97,0.01,0.02,0.0,0,0.01,0.0,0,AR,0.73,inf,[]
ZTRD,5 X X F,20739175,0.03,0.03,0.63,0.06,0.04,0.66,0.04,0.03,0.23,0.01,0.01,0,AR,0.48,nan,[]
ZTRD,5 Y A C,20739256,5.94,5.94,2.82,1.93,50.95,0.69,2.01,1.17,2.62,2.08,3.97,1.46,AR,14.45,nan,[]
ZTRD,5 Y A E,20739418,0.12,0.14,0.31,1.0,0.87,0.86,0,1.08,0,0.83,0.81,1.06,AR,0.54,nan,[]
ZTRD,5 Y A F,20739419,0.32,0.03,1.05,0.22,0.03,0.09,0.05,1.05,0.32,1.05,1.15,0.07,AR,0.4,nan,[]
ZTRD,5 Y Y C,20739429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,5 Y Y E,20739470,0.01,0.02,1.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.41,nan,[]
ZTRD,6 A C C,20739626,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,6 A C F,20739717,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,6 A D B,20739788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,6 A D C,20740019,0,0.01,0.14,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0,0.02,AR,0.71,nan,[]
ZTRD,6 A D E,20740556,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,AR,0.29,nan,[]
ZTRD,6 A D F,20973982,0,1.62,0,0,0,0,0,0,0,0,0,0,AR,1.79,inf,[]
